employee_id,is_promoted
8436,1
13527,1
52683,1
5990,0
34693,1
20327,0
57421,0
40478,0
62372,0
41511,1
29732,0
38253,1
30961,0
11640,1
13010,0
71051,1
15838,0
41411,0
15817,0
15479,0
13793,1
23063,0
37888,0
64452,0
53877,0
74131,1
5511,0
22025,0
21280,0
31481,0
30684,0
59376,0
1045,0
37275,1
51670,1
45885,0
64518,0
13332,1
48326,1
39663,1
13110,0
77940,0
19854,1
48340,1
75768,0
44895,0
9636,1
24237,0
22011,1
63498,0
69423,1
43074,0
5499,0
32813,0
19821,1
33579,1
18942,0
46081,0
30761,0
5590,0
1180,0
63417,1
58476,1
45172,1
56965,0
40892,0
14310,0
35974,0
58684,0
28633,0
34835,1
49400,0
64475,0
10435,0
18052,0
58396,1
45742,1
8500,0
49515,0
23058,0
45425,1
52308,0
72204,0
18629,1
10725,0
41236,0
17191,1
35717,1
45386,0
52709,0
56616,0
66317,1
32533,0
30063,0
42131,1
77697,1
21215,0
39229,0
20715,0
46151,1
22689,0
58292,0
11934,1
5583,0
36677,0
31001,1
64674,0
68298,0
48627,0
38452,1
1769,0
2394,1
51077,0
41591,0
8368,1
67340,0
1818,0
21027,1
38808,1
42927,1
34892,1
42731,0
44826,0
6822,0
10455,1
71207,0
26604,1
64428,0
1832,0
59541,0
44648,0
73107,0
61433,0
30159,0
18138,0
12570,0
48205,0
23205,0
24361,0
5007,0
42534,1
55399,1
74439,1
58844,1
55176,0
13823,1
14392,0
44519,1
50331,1
34118,0
44797,0
629,0
52926,1
56877,1
12752,1
6730,0
7768,0
75254,0
59771,0
282,1
19157,0
10103,1
2054,0
1202,0
61269,0
34326,0
55199,0
28403,1
24329,1
36138,0
29930,0
55692,0
64099,1
64297,0
19801,1
4012,1
64332,0
4353,1
21446,0
50796,0
51902,0
17070,1
67418,0
70422,0
19666,0
58955,1
11707,0
37762,1
53618,1
59563,0
50310,1
60595,1
66534,0
56218,0
59392,0
64641,0
6035,0
11600,1
60196,1
34151,1
27306,0
70496,0
8092,0
10850,1
69792,1
76856,1
55327,0
53647,0
39801,1
75906,1
75457,0
40614,1
2688,0
52706,0
1587,1
32466,1
28283,0
29856,0
3155,0
56176,1
27569,0
55339,1
5570,1
68220,0
67062,0
57624,1
59576,0
25505,0
76101,0
51570,0
15526,1
8354,0
51592,0
47927,0
22439,0
49189,0
28395,1
23819,0
1581,1
20040,1
23982,0
36036,0
21162,0
34770,0
61416,0
48245,0
3774,1
22041,1
55512,0
33165,0
15002,0
64912,1
27387,0
43920,0
53447,1
29335,1
49104,0
58296,1
19793,0
61401,0
43945,1
52380,1
7842,1
2214,1
41826,1
74752,0
5030,0
64064,0
11206,1
74205,0
48761,0
27919,0
12499,0
34769,1
75054,0
65172,0
22402,0
17866,0
12012,0
63985,0
75663,0
27007,1
52834,0
32808,0
23395,1
44084,0
39945,0
71056,1
29362,1
66991,1
21702,0
18855,0
22314,1
14815,1
6486,1
5957,0
70178,0
66883,0
51827,0
76385,1
30789,1
11558,1
14145,1
19338,0
49518,0
48790,1
58315,0
71517,0
864,0
45116,0
32534,0
12039,1
30720,1
78075,1
70617,1
16,0
15892,0
15702,0
72677,0
4422,0
20160,0
9630,1
58209,1
40042,1
35386,0
70374,1
51111,0
36827,0
19601,0
17825,1
16971,0
76895,1
71434,0
72451,1
4622,1
68913,0
41576,0
55271,0
45074,0
26350,1
4298,1
49543,1
73454,0
62038,1
64843,0
30065,0
43916,0
11343,0
74154,1
20865,0
74344,0
14786,0
61065,0
70849,0
67326,1
7670,0
11492,0
16446,0
64067,0
53894,0
61654,0
55133,0
13380,0
57313,0
18024,1
76634,0
18122,1
44661,0
16472,1
31174,0
58460,0
27739,0
66753,0
11682,1
43499,0
39210,0
10322,0
53944,1
12463,0
68930,0
62823,0
55119,0
26018,0
6726,1
40370,1
16807,0
37429,0
9323,0
21081,1
52672,0
19309,0
19785,0
47824,1
25094,1
5122,0
74557,0
18781,0
45243,0
62166,1
65688,1
33927,0
15555,0
66055,0
1843,1
30504,0
77053,0
23296,0
44146,0
33125,1
21894,1
58838,1
21182,1
76269,0
63199,1
50557,0
70267,0
73835,0
30295,0
8362,1
8085,0
74072,1
68219,1
26541,0
12164,1
70719,0
879,0
30296,1
46356,1
68831,1
63203,1
29710,0
71014,0
15877,1
9922,0
47694,0
10675,0
8383,0
64984,0
20504,0
43639,0
24015,0
27197,0
37075,0
64878,1
63064,1
74278,1
4478,0
35296,0
70928,0
33876,0
8185,0
76892,1
32467,1
72561,0
68566,1
36498,0
20375,0
8716,0
8461,0
41812,0
59490,0
51757,0
51865,0
4309,0
64885,0
20168,1
66087,1
73009,1
30164,1
67864,1
35816,0
76192,1
60888,0
55590,0
50283,0
41551,1
42146,0
67875,1
61813,0
68570,1
14736,0
7659,0
6682,1
37576,0
55026,0
41550,0
72398,0
2892,0
39098,1
50982,0
51580,1
77914,0
10922,0
18382,1
42668,0
76359,1
74333,0
2573,0
76559,0
68232,0
9985,1
5082,0
73938,0
36101,0
44167,0
45108,0
47090,0
73522,0
39153,0
69591,1
28165,0
7937,1
9535,1
21889,1
48698,0
1145,0
58190,0
78006,0
61926,0
31026,1
37098,1
77035,0
651,1
42878,1
75645,1
19255,1
65631,0
35412,0
34480,0
71650,0
51839,0
26847,0
31479,1
9359,0
33249,0
13840,0
23150,1
2325,0
53842,0
77803,1
67457,1
55194,1
29960,0
41569,0
10899,1
33213,0
73179,1
78058,1
77202,0
37225,0
24874,0
76316,0
59098,0
53290,0
63148,1
63822,1
2614,1
62483,1
57703,0
35775,0
28125,0
2418,0
44885,1
48027,0
50649,1
9933,0
69081,0
53201,1
6808,0
65488,1
19528,1
54477,0
49951,0
54415,0
61931,1
1119,0
63462,1
22101,0
8568,1
8600,1
52936,1
63614,1
52124,0
18797,1
4256,0
39870,1
51095,0
46141,0
44898,1
74073,1
45471,0
66030,0
28826,1
12508,0
11937,0
76334,1
8723,0
45446,1
52583,0
68908,1
2001,1
8595,0
65126,0
28428,0
22896,0
24347,1
74688,1
76692,1
66343,0
19034,1
41843,0
40691,1
41577,0
30872,0
19722,1
47091,0
76229,1
68016,0
56816,1
8114,0
29399,0
65155,0
59957,0
8060,1
5491,0
43030,0
36920,1
47664,0
43058,0
30714,0
48536,0
13339,1
39319,0
22604,0
62022,1
33140,0
32824,0
50509,0
5137,0
11013,1
34933,0
48056,0
12280,0
12477,1
32310,0
19044,0
75945,0
6979,0
12198,1
6326,1
22440,0
27549,0
32172,1
12740,1
6103,0
40466,0
54928,1
75347,1
72217,1
54174,0
26791,1
48096,0
17082,0
77839,0
16582,0
18957,1
1553,1
31940,0
47438,1
61331,0
12229,1
76480,0
68403,0
11831,0
5902,0
41651,0
66284,1
59517,0
2605,0
18363,0
48605,1
23109,0
52648,1
31164,0
9814,0
60883,0
77971,0
21863,0
53394,0
8880,0
29085,1
11270,0
12470,0
56110,0
64613,0
36383,1
20324,0
33069,1
64270,0
40147,1
76519,1
26123,0
73529,1
56105,1
67047,0
18953,1
55765,0
8589,1
53855,0
18609,1
10519,0
49966,0
70943,0
15839,0
34106,0
34031,1
52720,1
24922,1
55404,0
16921,0
762,0
26361,1
58215,0
72058,0
33106,0
77707,1
63139,1
53064,1
22585,1
64361,1
3733,1
58643,0
77917,0
22051,0
657,0
36262,0
17446,1
32645,0
43653,0
3909,1
27754,0
37472,1
25690,1
55830,0
67443,1
17550,1
76819,0
24074,1
49624,0
54727,1
28787,0
23416,1
40207,0
32771,1
23013,0
6034,1
63826,0
40274,1
65595,1
65691,0
63520,1
10504,1
93,1
26759,0
51651,1
40417,1
14282,0
29138,1
25305,1
497,1
20824,0
31964,1
33417,0
4890,0
49932,0
66567,0
50440,0
78193,1
66198,0
42331,0
17324,0
15335,0
37550,1
46675,0
35763,1
20118,0
51730,0
37661,1
61040,1
20868,1
74616,0
10117,1
46704,0
17437,0
23733,1
55291,0
41485,1
18182,0
7432,0
53393,1
61922,1
53426,0
28179,1
24852,1
8204,0
58386,0
46300,0
31289,0
25142,1
44975,0
68149,0
61600,0
77785,0
50801,0
27761,0
56793,1
43855,0
50170,0
40605,1
3118,0
67959,1
18625,1
26013,0
26131,0
38491,0
34508,0
74182,1
10035,1
51731,0
9618,1
57074,1
13360,0
63388,0
41363,0
13895,0
9791,0
21452,0
39985,0
30779,1
77599,1
18056,1
88,1
72429,1
47070,1
23934,1
14440,0
19297,1
10359,0
75107,0
30753,0
15008,0
8414,0
77936,1
32129,0
71526,0
78062,0
26027,0
50410,0
55150,1
40091,0
22229,0
23264,0
3010,0
56092,0
25837,0
46237,0
22235,1
20588,1
54642,1
12589,1
58669,1
28762,1
46326,1
27528,1
43853,0
75010,0
65264,0
14894,1
939,1
74652,0
36389,1
44937,0
765,1
64954,0
35765,0
11775,1
10782,0
11347,0
32488,0
19754,0
8056,0
4720,0
70758,1
56032,1
21658,0
27809,0
19290,0
31071,0
28867,0
57661,1
68132,1
11472,0
62190,0
58599,0
71363,1
10857,1
23176,0
4870,0
10904,1
60122,0
21084,1
20105,1
21828,0
14874,0
10475,1
21615,0
18140,0
49676,0
74394,0
54803,1
4669,1
32599,0
8067,0
53695,0
34076,1
22364,1
60152,0
30068,0
17688,1
53629,0
15034,0
59954,0
61317,0
18995,0
14897,0
43056,0
13433,0
32499,0
40803,0
15325,1
71568,1
23847,1
3582,0
3555,0
19150,0
46812,0
35695,0
77763,1
51345,0
24129,0
48672,1
21666,0
65203,0
48800,1
8378,0
22142,0
44111,0
56894,0
65941,0
69782,0
74867,0
56906,0
25375,1
52309,1
9438,0
46353,1
9828,0
33582,0
42960,0
28368,0
25356,0
78295,0
66309,0
57413,1
6857,0
57835,1
77760,1
55034,0
56653,0
46396,0
36819,1
37704,0
12446,0
54948,0
71202,0
54051,1
37390,1
9582,1
7190,0
71972,1
66729,1
801,0
10076,0
35654,0
51915,1
62481,0
16287,0
20431,1
1528,1
25154,0
65194,0
35348,0
45660,1
10947,0
54865,0
30638,0
27873,0
4467,0
23064,0
52154,0
66575,0
51005,0
289,0
24795,1
70225,1
24603,1
63145,0
53686,0
31726,1
70607,1
4839,0
50370,1
1969,1
11175,0
12255,0
73516,1
77433,1
9567,0
66456,0
50769,1
2847,0
14831,0
44923,0
63713,1
71732,1
11901,1
67353,0
22570,0
25118,0
62848,0
798,0
59196,0
5231,1
69774,0
40748,1
8801,0
5135,0
54302,0
33108,0
26355,0
69668,1
55751,1
50066,1
13515,1
66327,0
16773,0
38024,0
15934,1
11365,0
29179,0
74822,0
48474,0
43486,0
52356,0
23694,0
24571,1
55737,1
46036,1
48109,1
22239,0
67517,1
65841,0
38298,1
27473,0
50505,0
6088,0
71388,1
11383,0
41151,0
10088,0
4668,0
25765,0
14053,0
64638,0
30592,0
165,1
18225,0
55883,0
24523,0
47432,0
77269,1
13346,0
37111,0
48913,0
2289,0
41783,1
31166,0
44438,0
27411,1
77324,0
65544,0
59584,1
76465,0
33726,0
70892,0
49769,0
68324,0
27881,0
67625,0
58878,0
28651,1
69410,1
10314,0
10687,0
4206,0
2559,0
28936,0
47368,1
20468,0
68392,0
16987,1
53227,0
51608,0
73803,0
4143,0
56404,1
52529,1
61080,0
46920,1
50855,0
52556,0
44719,0
15070,1
5287,1
26820,0
22128,1
14029,0
31414,0
47194,1
73039,1
24465,0
68922,0
506,1
14340,0
70196,0
65336,0
7281,1
77238,0
5046,0
4840,0
49445,0
23074,0
24200,0
27935,0
53440,1
39392,0
27991,1
29677,0
21480,1
37587,1
26369,0
44180,1
70099,0
71719,1
25348,1
11670,0
8623,0
75926,0
11790,1
11881,0
9282,1
59887,0
5661,0
50733,1
27065,1
43105,0
26391,0
38480,0
64236,0
9225,0
77776,0
59450,0
28792,1
61768,0
46376,0
50916,0
45614,1
64097,0
13862,0
26596,1
20816,0
28543,0
32294,0
77793,1
12293,0
4202,0
52758,1
1191,1
3240,0
69001,0
42016,0
1149,1
55755,1
14215,1
34249,0
69509,0
41395,1
38667,1
72921,0
42323,1
52852,1
57218,1
61904,0
60592,1
24048,1
23824,0
31367,0
72741,1
42569,0
30853,0
4520,0
56445,1
67989,0
56865,0
20679,0
26313,0
14719,1
793,1
3624,1
65359,0
75870,0
71321,0
17915,0
26941,0
55036,0
74591,1
34219,0
45671,0
22450,1
53615,0
6797,0
75142,0
56094,0
11394,0
11226,1
17317,0
68150,1
41942,1
41754,1
25065,0
40383,0
29298,0
59990,1
19339,0
4775,1
28483,0
29845,1
27173,1
46048,0
49052,0
50277,0
75433,0
43781,0
37282,1
41299,1
71760,0
41323,0
40467,0
14698,0
9545,0
68227,1
25239,1
57181,0
57221,0
25631,1
20284,0
546,0
34882,0
27179,0
77557,0
55312,0
7806,1
6055,1
68084,0
28310,0
7313,1
74381,0
47696,1
31625,1
32259,0
41487,1
17164,1
50024,1
61049,0
23024,0
72166,0
57284,0
74553,0
2900,0
28376,0
38335,1
40047,0
38268,0
55095,0
67738,1
61699,0
47998,0
52794,0
55987,0
43759,0
78243,0
69262,0
76337,1
69749,1
58118,1
7232,0
63995,1
38792,0
58571,0
75341,0
41455,1
32033,0
53763,1
29297,0
46808,0
59763,0
51464,0
13371,0
34238,0
70322,0
5277,0
342,0
77794,0
59535,1
56045,0
6152,0
21833,0
50549,0
46206,0
12518,0
36534,1
14054,0
26196,1
7012,0
70712,1
56821,0
14682,1
53066,0
53587,1
61924,0
33800,1
87,1
9335,0
52548,0
13775,1
26436,0
52956,1
14738,0
37595,0
60482,0
22250,1
12423,0
51429,0
2663,0
27145,1
76633,1
41523,0
10596,0
148,0
66788,0
25203,0
7730,1
69787,0
40496,1
18792,0
24050,0
30993,0
37874,0
9284,1
41089,0
30302,0
3502,1
75953,1
37771,0
15000,0
53362,1
62498,0
67732,0
518,1
36790,1
67520,0
65510,1
62570,0
14150,0
25067,0
45057,1
52382,0
71103,1
27970,0
42644,0
60296,0
11189,0
6467,1
38436,0
14655,1
33809,1
42079,0
35909,0
55175,1
5535,0
13678,0
18254,0
35102,0
50941,1
25410,0
32270,0
50745,1
41554,1
55807,1
14088,1
27430,0
41469,1
77240,0
26924,0
65027,0
41335,1
73245,0
72016,0
5052,1
54588,0
47312,1
38158,0
70263,1
69700,0
63674,1
54354,0
29624,0
60001,1
46702,1
73147,0
49464,1
59562,1
49981,0
50306,0
51775,0
22390,0
8275,1
59640,0
14619,0
42723,0
64491,1
27664,0
4950,0
13747,0
24569,0
30765,0
23955,1
8924,0
77175,0
67691,0
43680,0
13639,0
40845,0
75420,0
43614,1
1206,0
66850,0
5383,0
17154,0
22554,1
49062,0
61154,1
8590,1
17742,1
67333,0
67198,1
27675,0
54768,1
15760,0
55969,0
65701,1
5317,0
17371,0
62213,0
39165,0
7048,0
56202,0
48940,0
59025,1
17949,0
34437,0
67101,0
74094,0
55944,1
59139,0
68611,0
43525,0
24322,1
2218,1
43036,1
68026,1
15584,0
3559,0
70869,0
42769,0
7980,0
32850,0
48724,0
63161,0
32130,0
76015,0
30049,0
49496,0
9035,1
1597,0
20892,0
66974,1
67922,0
12391,0
9430,0
31924,0
60587,1
33868,0
7622,0
19913,0
39617,0
57143,1
71656,1
64150,0
37816,1
39049,0
74577,1
41707,0
8985,0
20041,1
28852,0
75824,1
57458,0
48379,0
40532,0
73339,0
71703,0
38944,0
12523,0
28264,0
68129,1
19853,0
37811,1
34578,0
408,0
24445,0
77650,1
37650,0
8615,0
39380,0
19588,1
47328,0
29715,0
50681,0
4460,0
33413,1
71186,0
51646,0
73589,0
10844,0
18805,1
14549,0
77161,0
24737,0
13083,1
47228,0
16478,0
38090,0
13806,0
3158,0
11362,1
75252,1
25535,1
64472,1
43963,0
8106,0
72913,0
8389,0
23123,0
38561,0
77080,0
52085,0
2970,1
7898,0
52915,1
10428,0
22437,0
13908,0
73171,1
50958,0
65460,0
22603,0
70111,1
35633,1
22592,1
1993,0
3664,0
44199,0
7679,0
75747,0
60745,1
57971,1
72855,1
20912,0
2665,0
60342,0
67031,1
31485,1
47377,0
66307,1
63868,0
25461,1
55496,1
11806,0
32367,0
23369,0
19776,1
41834,0
41110,1
45919,0
46377,1
38864,1
40967,1
58898,0
68841,0
46634,1
22562,0
36116,1
31702,0
19873,0
3258,0
73456,1
25928,0
75907,0
68017,0
11331,0
48726,0
13559,0
70423,0
40495,0
58328,0
70090,1
53513,0
24878,0
59338,1
69027,0
1663,1
21910,0
23082,0
70042,0
23568,0
64654,0
33494,0
73986,1
41910,0
33981,1
16602,0
69245,0
72746,0
65149,0
6758,1
47811,0
47229,1
47629,1
36825,1
53708,1
45417,0
5915,1
33676,1
28030,0
15260,1
57858,1
8602,0
48002,1
11515,1
49741,1
20456,0
46945,0
28103,0
12892,0
16291,1
71336,0
23403,0
27244,0
25099,1
36433,1
58197,0
16963,1
56944,1
23167,0
19687,1
459,1
61937,1
35328,0
30429,1
55775,0
48156,1
10513,1
24385,1
62548,0
8639,0
10144,0
55243,0
67679,0
62306,0
62303,0
41560,0
41568,0
21546,1
44899,0
73401,0
61394,1
57479,0
28715,1
23056,1
51667,0
59232,0
6541,0
38995,0
10496,0
75632,0
74031,0
4976,0
17441,0
57876,1
52507,0
4603,1
62933,0
51710,1
61127,0
47648,0
18055,0
12174,1
56467,0
47956,0
73446,0
46844,0
54234,1
2819,0
15305,0
44107,0
65826,0
16104,1
35508,1
69570,1
43224,1
14665,0
52461,0
5386,0
35266,1
51675,0
37053,0
7045,0
41802,1
28849,1
43454,0
37112,0
71099,1
46263,0
17232,0
7813,0
37247,1
71780,1
73816,0
51340,0
51897,0
53442,0
35030,0
32954,0
42086,0
40833,0
25788,0
14243,0
57748,1
65191,1
20795,0
56671,1
12649,0
49167,0
11130,1
25749,0
14228,0
23768,0
18240,1
37192,0
77976,1
76025,0
54314,0
52077,0
71427,0
44354,0
30863,0
36796,0
58096,0
46539,0
68385,0
73238,0
9932,0
60857,1
17095,0
18407,0
54707,1
6377,1
702,0
60795,0
31197,1
42597,1
17002,1
53191,0
21909,0
63631,0
22383,1
3903,1
7917,0
10210,0
26200,0
41069,1
4009,0
23746,0
27727,0
20681,1
39015,0
3619,0
18633,0
39357,0
71059,0
36949,0
21790,1
10702,1
10242,0
35910,0
19035,0
493,0
53361,0
28459,0
12422,1
32313,0
42332,1
64707,1
62563,1
72027,0
18173,1
27927,0
7761,1
13584,0
49789,0
8707,0
3222,0
35876,0
6238,0
29968,1
45735,0
1122,0
57695,0
26168,1
31622,0
69352,1
65736,0
52006,0
18568,1
53541,0
11512,1
40458,0
66436,0
22279,1
78082,1
58822,1
28474,1
799,0
76676,0
55796,0
38959,0
9731,0
49575,1
4367,0
21569,1
61928,0
57919,0
15106,0
14100,1
62208,0
48142,1
52094,0
23876,1
69976,0
32870,1
36717,1
27667,0
31802,0
1673,1
50354,1
76421,1
9219,1
56172,0
25489,1
75600,1
33489,0
22600,0
61225,0
13300,0
53280,1
29945,1
30818,0
23499,1
40615,0
41605,0
45678,0
56989,1
1380,1
5627,1
9394,0
55510,0
55467,0
9761,0
18660,1
6143,1
5078,0
23661,0
2976,0
21130,0
61216,0
66598,1
65278,0
61131,0
15310,0
5284,0
76979,1
75067,0
18536,0
2082,0
50396,0
34913,1
46568,1
8996,0
59424,0
17748,0
22847,0
31125,1
49912,0
8526,0
3358,0
14267,0
26523,0
3039,0
65361,0
59170,0
13860,0
14066,0
29274,0
61917,0
74498,1
29414,1
53770,0
6362,1
71898,0
68983,1
11880,0
892,1
29081,1
12494,0
52868,1
2145,1
70321,1
5194,0
12524,0
74973,0
24134,0
10206,0
23658,0
19346,1
1809,1
62130,0
9344,0
72216,0
36070,0
30583,1
58540,0
61299,1
53897,1
24216,1
23693,1
21514,1
22304,0
60026,0
17946,1
16156,0
60787,0
10048,1
7864,0
7994,1
68571,0
21988,0
11955,1
64154,1
2787,1
65528,0
5165,1
24568,0
31424,1
20626,0
29371,0
57084,0
69846,1
31774,0
53365,0
12766,0
42260,0
11950,1
7236,0
18570,1
14616,0
76301,0
25257,1
5882,0
16115,0
68458,0
4697,0
50419,0
42739,1
26316,1
56990,0
13329,1
4846,0
77062,0
73199,0
2485,0
30620,0
75128,0
53143,1
65634,1
25564,1
12201,0
47989,1
991,1
27806,0
64397,1
42653,0
31242,1
71054,1
48997,0
70545,0
46175,0
20071,0
42244,0
25317,1
34695,0
47384,0
46610,0
21380,0
41204,1
61998,1
78036,0
42966,1
70202,1
48888,1
35487,0
56784,1
59000,1
48867,0
67771,0
28461,0
25953,0
34496,0
26375,0
73654,0
7304,0
10318,1
7720,0
25382,0
2169,0
46831,0
69637,0
29881,1
15211,1
13,0
3552,0
69875,1
9205,0
21552,0
10036,1
5972,0
7117,1
71506,0
66533,0
66772,0
27587,1
21912,1
60319,0
12620,0
23050,0
40447,1
22505,0
2925,1
7246,0
59103,0
62281,1
30480,1
26171,1
51946,0
53790,1
35626,1
32799,1
65145,0
76528,0
68288,0
19897,0
33749,1
21735,1
63782,1
75577,1
77623,0
51516,1
39024,1
31825,1
21792,0
18798,1
39315,1
5242,0
38044,0
10670,0
49793,1
74112,0
54434,0
4680,1
16873,0
15600,0
10301,0
37482,1
75966,0
13757,0
71546,0
62282,0
75300,0
52747,0
21957,0
18309,1
4016,0
28184,1
73210,0
9294,0
22943,0
58678,0
40085,1
6935,1
62782,0
42208,0
34288,0
53450,1
53127,0
14263,0
73815,1
23631,0
65551,0
56609,0
77389,1
53938,0
25791,0
71785,0
2827,0
62910,1
34516,1
46235,1
13497,1
57081,0
70696,0
38604,0
32220,0
72881,0
23244,0
44609,0
56486,0
46278,0
10205,0
26331,0
56968,0
58465,0
61788,0
51185,0
21357,0
23310,0
69139,0
41947,0
37847,1
40329,0
33264,0
16381,0
20381,1
32867,0
36282,1
37306,1
58407,0
12875,0
28559,1
32277,1
63543,1
60943,0
9120,1
6309,0
11841,0
12792,0
74511,0
48562,0
45932,0
44546,1
48793,0
74228,0
54135,0
53000,1
35915,0
5532,0
16123,0
12193,0
56513,0
17451,0
61294,0
34313,0
67053,0
11109,1
29927,0
15614,0
14913,0
74038,0
33982,1
10737,1
53493,0
15205,1
23953,0
20979,0
30222,1
57082,1
77179,0
45131,0
4164,0
59368,1
40,0
55217,0
66507,0
65733,1
65534,1
16587,0
29147,0
46758,0
14338,0
43636,0
27461,0
75304,0
6107,1
41333,1
66338,0
69855,0
53082,0
41160,0
6334,0
32569,0
8827,0
67910,0
76813,0
2988,1
64190,0
20121,1
41741,0
45194,1
49919,1
14154,1
11254,0
16331,0
55001,1
28513,1
20185,0
35919,0
24500,1
44054,0
50629,1
59166,0
9372,0
47084,0
73073,0
5349,0
76713,1
65142,0
73178,1
434,0
40397,0
35129,0
24753,0
54946,0
49679,0
70426,0
75033,1
55142,1
31732,0
67361,1
7862,0
47674,0
51170,0
40250,0
15882,0
33088,0
74571,0
14855,0
27267,1
77029,0
57031,1
69393,0
46092,1
76238,1
66339,0
7081,0
15678,1
18667,0
29359,0
36923,0
42363,0
42346,0
2398,0
62464,0
17938,1
49710,0
33989,0
72283,0
8721,1
53137,1
18516,1
41498,0
19237,1
68536,0
74853,1
62777,1
50962,1
37122,1
24564,0
63834,0
7507,0
23158,0
57670,0
35619,0
38839,1
58149,0
71077,1
68696,0
63303,1
29100,0
22881,0
26273,1
27544,0
29125,0
44046,1
76292,0
71693,1
7887,0
1630,1
34880,0
32111,1
67458,1
9513,0
251,0
74792,0
45392,0
52285,1
11142,1
23965,0
52158,0
12689,0
4389,0
22203,0
65204,0
55171,1
642,1
18034,0
38233,0
40438,0
5672,0
36360,0
71731,0
75348,0
77560,0
73394,0
3963,1
72319,0
13734,0
61684,0
35369,1
7136,1
77470,1
26561,1
38724,1
12776,1
25604,1
73581,1
6164,0
40315,0
50169,1
22002,0
65901,0
48190,0
6530,0
44237,1
43404,0
52164,0
21533,0
39279,1
43365,0
48458,1
29001,1
2112,1
15626,0
38346,0
15640,0
11803,1
29804,0
23181,1
40972,0
22542,0
74599,0
62043,0
19010,0
76400,0
5921,0
24617,1
43838,1
43985,0
49217,1
2251,1
32062,0
71741,1
37759,0
46616,0
25420,0
42255,0
55265,1
9316,0
73040,1
69295,1
59204,0
14900,0
7099,1
21091,1
12739,1
65553,0
24447,0
27933,0
73298,0
63372,0
74510,0
66547,1
15775,0
58258,0
67699,1
70274,0
6010,0
46947,0
2239,0
50546,0
34930,1
35859,0
9903,0
12389,1
28343,1
52597,0
21269,0
48939,0
18613,0
32320,1
56253,0
30370,1
25659,0
47894,0
53018,0
27866,1
9564,0
42527,0
24880,0
6821,1
66028,0
48863,1
76975,0
69278,0
36730,1
37713,0
76163,1
65489,0
8198,1
77694,0
67578,0
40823,0
14423,1
60679,1
25563,0
6060,0
21761,1
140,1
14779,0
50055,0
51240,0
72425,1
14730,1
16822,0
18369,1
22971,0
22904,0
35353,0
71231,1
24247,1
34518,0
54988,0
36916,0
60931,0
72213,1
32787,1
76012,1
31371,0
70625,0
26615,1
58293,0
44681,1
70288,0
42200,0
585,0
39138,1
51487,1
44264,0
9368,0
62194,1
8427,1
72121,0
67784,0
50392,0
72674,0
20072,0
74917,0
10312,1
27112,0
45308,0
49172,0
66386,1
60575,0
16841,0
59126,1
26677,0
63012,0
6650,0
28415,0
1921,0
20319,0
64504,0
60173,0
74128,0
25776,0
17835,0
63672,1
31676,0
34663,1
24762,1
28698,0
12640,1
64142,0
13619,1
74342,1
38946,0
24962,0
18223,0
36014,0
75424,0
25754,0
10077,0
11911,0
44573,0
11525,0
2809,0
73597,1
33884,0
46470,0
27098,0
60185,0
53520,0
69176,0
37256,0
7407,0
70940,0
9672,0
6984,0
57859,0
53087,0
78112,1
77540,1
39526,0
61135,0
67567,0
22903,1
20271,0
33599,1
63533,0
74989,1
37974,0
70865,1
23842,0
16910,0
23447,1
46592,0
63274,0
71143,0
21339,0
9709,0
16611,0
67295,1
4130,0
32398,1
11893,0
68326,1
55555,0
54712,0
1001,0
47269,0
48044,0
57894,1
7678,0
10096,0
28198,1
17919,1
41249,0
36387,1
48921,0
54128,0
69471,0
19189,0
1479,1
27426,0
56452,0
18004,0
42333,0
42735,1
46922,1
55409,0
75753,0
9621,0
4492,1
69638,1
39424,0
23202,1
44355,1
69850,0
64449,1
37853,0
11445,0
35561,1
22045,0
69365,0
65818,1
38711,0
23352,0
3822,0
43409,0
74543,1
40055,0
50119,1
56487,1
23601,1
45745,0
29366,0
18320,0
22316,1
7426,1
22804,0
19928,0
9020,1
1827,0
50806,0
12026,1
49974,1
2697,0
59236,0
77423,0
49274,1
29256,0
13015,0
29671,0
71125,0
75089,0
34678,1
74479,0
67173,0
20368,1
64117,1
28811,0
12490,1
37925,0
30937,0
33188,0
69148,0
66951,0
14833,0
20593,0
54875,0
52707,0
31483,0
32255,1
72695,0
12141,0
12934,1
37295,0
37478,0
50969,0
77001,1
16077,0
45650,1
8088,0
25601,0
24735,1
53457,0
74900,0
40902,1
43899,0
13876,0
2942,1
62736,0
35216,0
70342,0
71565,1
71706,0
53110,1
72624,1
48743,1
8346,0
1253,1
12404,0
41671,0
45213,1
61603,0
52456,0
27418,0
55487,0
66716,0
75377,0
47115,1
22680,1
36008,0
16030,0
2832,0
47946,0
76964,0
47035,1
71370,0
61304,0
52395,1
60140,0
44850,0
49895,0
65287,0
54012,0
36451,0
39006,1
41951,0
53302,0
5652,1
36533,1
42732,0
63572,0
40853,0
18071,0
18307,0
51687,0
5553,1
47813,0
72646,1
55080,1
12699,0
29932,0
13098,1
65868,0
23107,0
43708,1
9955,1
51627,0
39810,0
68935,0
21893,0
30134,0
52921,0
16168,0
38273,0
13023,0
2709,0
64358,0
15980,1
69616,0
15889,0
20943,0
70429,1
36374,0
198,1
41270,1
34018,0
51397,0
23990,1
10533,1
51264,0
66076,0
36424,0
6128,0
19278,0
